idx,gpt_label,confidence,gold_label,confidence_normalized
1526,0,0.375,0,0.00012620419839299988
1527,1,1.0,1,0.00033654452904799967
1528,0,0.625,0,0.0002103403306549998
1529,1,0.875,0,0.0002944764629169997
1530,0,0.625,1,0.0002103403306549998
1531,1,0.75,0,0.00025240839678599975
1532,1,0.875,1,0.0002944764629169997
1533,1,1.0,1,0.00033654452904799967
1534,1,0.25,0,8.413613226199992e-05
1535,0,0.25,0,8.413613226199992e-05
1536,0,0.625,1,0.0002103403306549998
1537,1,1.0,0,0.00033654452904799967
1538,1,0.75,0,0.00025240839678599975
1539,1,0.875,1,0.0002944764629169997
1541,0,0.875,0,0.0002944764629169997
1542,0,0.625,0,0.0002103403306549998
1543,1,1.0,1,0.00033654452904799967
1544,1,1.0,1,0.00033654452904799967
1545,1,0.875,1,0.0002944764629169997
1546,1,0.625,1,0.0002103403306549998
1547,0,0.25,0,8.413613226199992e-05
1548,0,0.75,0,0.00025240839678599975
1549,0,0.625,0,0.0002103403306549998
1551,1,1.0,1,0.00033654452904799967
1552,1,1.0,1,0.00033654452904799967
1553,1,1.0,0,0.00033654452904799967
1554,1,1.0,0,0.00033654452904799967
1555,1,0.875,1,0.0002944764629169997
1557,1,1.0,1,0.00033654452904799967
1558,1,0.625,0,0.0002103403306549998
1559,1,0.75,0,0.00025240839678599975
1560,1,1.0,0,0.00033654452904799967
1561,1,0.75,1,0.00025240839678599975
1563,1,1.0,1,0.00033654452904799967
1564,0,0.25,1,8.413613226199992e-05
1565,1,0.875,0,0.0002944764629169997
1566,1,1.0,1,0.00033654452904799967
1568,1,0.875,1,0.0002944764629169997
1569,0,0.5,0,0.00016827226452399984
1570,1,0.875,0,0.0002944764629169997
1571,0,0.75,1,0.00025240839678599975
1572,1,0.875,0,0.0002944764629169997
1573,1,1.0,0,0.00033654452904799967
1574,0,0.375,0,0.00012620419839299988
1575,1,1.0,1,0.00033654452904799967
1576,0,0.0,0,0.0
1577,0,0.625,1,0.0002103403306549998
1578,1,1.0,0,0.00033654452904799967
1580,1,0.875,1,0.0002944764629169997
1581,1,1.0,0,0.00033654452904799967
1582,1,1.0,1,0.00033654452904799967
1583,0,0.75,0,0.00025240839678599975
1584,1,1.0,1,0.00033654452904799967
1585,1,1.0,1,0.00033654452904799967
1586,1,1.0,1,0.00033654452904799967
1587,1,1.0,1,0.00033654452904799967
1588,1,1.0,0,0.00033654452904799967
1589,1,1.0,1,0.00033654452904799967
1590,1,1.0,1,0.00033654452904799967
1591,1,0.875,1,0.0002944764629169997
1593,1,0.875,1,0.0002944764629169997
1594,1,1.0,1,0.00033654452904799967
1595,1,0.875,1,0.0002944764629169997
1597,1,0.5,1,0.00016827226452399984
1598,1,0.875,1,0.0002944764629169997
1599,1,1.0,1,0.00033654452904799967
1600,0,0.625,0,0.0002103403306549998
1601,1,0.5,0,0.00016827226452399984
1602,1,1.0,1,0.00033654452904799967
1603,1,0.875,1,0.0002944764629169997
1604,1,0.625,1,0.0002103403306549998
1605,1,0.5,0,0.00016827226452399984
1606,1,0.75,1,0.00025240839678599975
1607,1,0.75,0,0.00025240839678599975
1608,0,0.375,0,0.00012620419839299988
1609,1,0.5,0,0.00016827226452399984
1610,0,0.75,1,0.00025240839678599975
1611,1,0.875,0,0.0002944764629169997
1613,1,1.0,1,0.00033654452904799967
1614,1,0.75,0,0.00025240839678599975
1615,1,0.875,1,0.0002944764629169997
1617,1,0.25,0,8.413613226199992e-05
1618,1,1.0,1,0.00033654452904799967
1619,1,0.875,1,0.0002944764629169997
1620,1,1.0,1,0.00033654452904799967
1621,1,0.875,1,0.0002944764629169997
1622,0,0.375,1,0.00012620419839299988
1623,0,0.75,0,0.00025240839678599975
1624,0,0.625,1,0.0002103403306549998
1625,0,0.75,0,0.00025240839678599975
1626,1,1.0,1,0.00033654452904799967
1627,1,0.75,1,0.00025240839678599975
1629,0,0.625,0,0.0002103403306549998
1630,0,0.25,1,8.413613226199992e-05
1631,1,1.0,0,0.00033654452904799967
1632,1,0.75,1,0.00025240839678599975
1633,1,0.875,1,0.0002944764629169997
1634,1,1.0,1,0.00033654452904799967
1635,1,0.5,1,0.00016827226452399984
1636,1,0.375,0,0.00012620419839299988
1637,1,1.0,1,0.00033654452904799967
1638,0,0.625,1,0.0002103403306549998
1640,1,0.75,0,0.00025240839678599975
1641,0,0.625,0,0.0002103403306549998
1642,1,0.75,1,0.00025240839678599975
1643,1,1.0,1,0.00033654452904799967
1644,0,0.625,0,0.0002103403306549998
1645,1,1.0,1,0.00033654452904799967
1647,1,1.0,1,0.00033654452904799967
1648,1,1.0,0,0.00033654452904799967
1649,1,1.0,1,0.00033654452904799967
1650,1,1.0,1,0.00033654452904799967
1651,1,0.75,1,0.00025240839678599975
1652,0,0.875,0,0.0002944764629169997
1653,1,1.0,1,0.00033654452904799967
1654,1,1.0,1,0.00033654452904799967
1655,1,1.0,0,0.00033654452904799967
1656,1,0.625,0,0.0002103403306549998
1657,1,1.0,1,0.00033654452904799967
1658,0,0.625,0,0.0002103403306549998
1659,1,1.0,1,0.00033654452904799967
1661,1,1.0,0,0.00033654452904799967
1662,1,0.875,1,0.0002944764629169997
1663,1,0.75,0,0.00025240839678599975
1665,1,0.5,0,0.00016827226452399984
1666,0,0.625,0,0.0002103403306549998
1667,1,0.875,1,0.0002944764629169997
1668,1,1.0,0,0.00033654452904799967
1669,1,1.0,1,0.00033654452904799967
1670,1,1.0,1,0.00033654452904799967
1671,1,1.0,1,0.00033654452904799967
1672,1,0.25,0,8.413613226199992e-05
1673,0,0.75,0,0.00025240839678599975
1674,1,1.0,1,0.00033654452904799967
1675,1,1.0,1,0.00033654452904799967
1676,1,1.0,1,0.00033654452904799967
1677,1,1.0,1,0.00033654452904799967
1678,1,0.75,1,0.00025240839678599975
1679,1,1.0,1,0.00033654452904799967
1680,0,0.625,0,0.0002103403306549998
1681,1,0.875,1,0.0002944764629169997
1682,1,1.0,1,0.00033654452904799967
1683,1,1.0,1,0.00033654452904799967
1684,1,0.75,1,0.00025240839678599975
1685,1,0.875,0,0.0002944764629169997
1686,1,0.75,1,0.00025240839678599975
1687,1,1.0,1,0.00033654452904799967
1688,1,1.0,0,0.00033654452904799967
1689,0,0.625,1,0.0002103403306549998
1690,1,0.5,0,0.00016827226452399984
1691,0,0.625,0,0.0002103403306549998
1692,1,0.875,0,0.0002944764629169997
1693,1,0.875,1,0.0002944764629169997
1694,1,1.0,1,0.00033654452904799967
1695,1,1.0,0,0.00033654452904799967
1696,0,0.5,1,0.00016827226452399984
1697,1,0.875,1,0.0002944764629169997
1698,1,1.0,1,0.00033654452904799967
1700,0,0.625,1,0.0002103403306549998
1701,1,0.875,1,0.0002944764629169997
1702,1,0.875,1,0.0002944764629169997
1704,1,0.75,1,0.00025240839678599975
1705,1,0.75,1,0.00025240839678599975
1706,1,1.0,0,0.00033654452904799967
1707,1,1.0,1,0.00033654452904799967
1708,1,0.875,1,0.0002944764629169997
1709,0,0.375,1,0.00012620419839299988
1710,0,0.625,0,0.0002103403306549998
1711,1,1.0,1,0.00033654452904799967
1712,1,0.875,1,0.0002944764629169997
1713,1,1.0,1,0.00033654452904799967
1714,1,1.0,1,0.00033654452904799967
1715,1,1.0,1,0.00033654452904799967
1716,0,0.375,0,0.00012620419839299988
1717,1,0.875,1,0.0002944764629169997
1718,0,0.5,0,0.00016827226452399984
1719,1,0.375,1,0.00012620419839299988
1720,1,1.0,1,0.00033654452904799967
1721,1,1.0,1,0.00033654452904799967
1723,1,1.0,1,0.00033654452904799967
1724,1,0.875,1,0.0002944764629169997
1725,1,0.75,0,0.00025240839678599975
1726,1,0.75,1,0.00025240839678599975
1727,1,0.875,1,0.0002944764629169997
1728,0,0.625,1,0.0002103403306549998
1729,1,1.0,1,0.00033654452904799967
1730,1,0.875,1,0.0002944764629169997
1731,0,0.375,0,0.00012620419839299988
1732,0,0.0,0,0.0
1733,1,1.0,1,0.00033654452904799967
1734,0,0.125,0,4.206806613099996e-05
1735,1,1.0,1,0.00033654452904799967
1736,1,0.875,0,0.0002944764629169997
1738,0,0.5,0,0.00016827226452399984
1739,1,0.875,1,0.0002944764629169997
1740,1,0.875,1,0.0002944764629169997
1741,1,0.625,1,0.0002103403306549998
1742,0,0.0,0,0.0
1743,0,0.25,0,8.413613226199992e-05
1744,1,0.625,1,0.0002103403306549998
1747,1,0.875,1,0.0002944764629169997
1749,1,0.75,1,0.00025240839678599975
1750,1,0.875,1,0.0002944764629169997
1751,0,0.75,1,0.00025240839678599975
1752,1,1.0,1,0.00033654452904799967
1753,0,0.875,0,0.0002944764629169997
1754,1,0.875,1,0.0002944764629169997
1756,1,0.875,1,0.0002944764629169997
1757,1,0.875,1,0.0002944764629169997
1758,1,1.0,1,0.00033654452904799967
1759,1,1.0,1,0.00033654452904799967
1760,1,1.0,1,0.00033654452904799967
1761,0,0.625,0,0.0002103403306549998
1762,0,0.75,0,0.00025240839678599975
1763,1,1.0,1,0.00033654452904799967
1764,1,0.875,1,0.0002944764629169997
1765,1,0.875,1,0.0002944764629169997
1766,1,0.625,1,0.0002103403306549998
1767,1,0.875,1,0.0002944764629169997
1768,1,0.875,1,0.0002944764629169997
1769,1,0.75,1,0.00025240839678599975
1770,1,0.375,0,0.00012620419839299988
1771,0,0.875,0,0.0002944764629169997
1772,1,1.0,0,0.00033654452904799967
1773,1,0.875,1,0.0002944764629169997
1774,1,0.875,1,0.0002944764629169997
1775,1,0.75,1,0.00025240839678599975
1776,1,1.0,1,0.00033654452904799967
1777,1,1.0,0,0.00033654452904799967
1778,1,0.875,1,0.0002944764629169997
1779,1,1.0,1,0.00033654452904799967
1780,0,0.125,1,4.206806613099996e-05
1781,1,1.0,1,0.00033654452904799967
1783,1,1.0,1,0.00033654452904799967
1784,1,1.0,1,0.00033654452904799967
1785,1,0.75,1,0.00025240839678599975
1786,1,1.0,1,0.00033654452904799967
1787,1,0.75,0,0.00025240839678599975
1788,0,0.5,0,0.00016827226452399984
1789,1,0.875,1,0.0002944764629169997
1790,1,1.0,1,0.00033654452904799967
1791,1,0.75,1,0.00025240839678599975
1793,1,0.625,1,0.0002103403306549998
1795,1,0.875,0,0.0002944764629169997
1797,1,1.0,1,0.00033654452904799967
1798,1,1.0,0,0.00033654452904799967
1799,1,0.375,0,0.00012620419839299988
1801,1,1.0,1,0.00033654452904799967
1802,0,0.75,0,0.00025240839678599975
1803,1,0.625,1,0.0002103403306549998
1804,1,0.5,0,0.00016827226452399984
1805,1,0.25,0,8.413613226199992e-05
1806,0,0.75,0,0.00025240839678599975
1807,0,0.125,1,4.206806613099996e-05
1808,1,1.0,1,0.00033654452904799967
1809,0,0.625,0,0.0002103403306549998
1810,0,0.375,1,0.00012620419839299988
1811,1,1.0,1,0.00033654452904799967
1813,1,1.0,1,0.00033654452904799967
1814,0,0.25,1,8.413613226199992e-05
1815,1,0.5,1,0.00016827226452399984
1816,1,1.0,1,0.00033654452904799967
1817,1,1.0,1,0.00033654452904799967
1819,1,1.0,1,0.00033654452904799967
1820,1,0.75,1,0.00025240839678599975
1821,1,0.875,0,0.0002944764629169997
1823,1,1.0,1,0.00033654452904799967
1824,1,0.875,0,0.0002944764629169997
1825,0,0.75,0,0.00025240839678599975
1826,1,1.0,1,0.00033654452904799967
1827,0,0.625,0,0.0002103403306549998
1828,1,1.0,1,0.00033654452904799967
1829,1,1.0,1,0.00033654452904799967
1830,1,0.75,1,0.00025240839678599975
1831,1,0.875,0,0.0002944764629169997
1832,1,1.0,1,0.00033654452904799967
1833,1,0.375,1,0.00012620419839299988
1835,0,0.875,0,0.0002944764629169997
1836,1,0.75,1,0.00025240839678599975
1837,1,1.0,1,0.00033654452904799967
1838,1,1.0,0,0.00033654452904799967
1839,1,1.0,1,0.00033654452904799967
1840,1,1.0,0,0.00033654452904799967
1841,1,1.0,0,0.00033654452904799967
1842,1,1.0,1,0.00033654452904799967
1843,1,0.875,1,0.0002944764629169997
1844,1,0.75,0,0.00025240839678599975
1845,1,0.875,0,0.0002944764629169997
1846,1,0.5,0,0.00016827226452399984
1847,1,0.5,1,0.00016827226452399984
1848,1,1.0,1,0.00033654452904799967
1849,0,0.75,1,0.00025240839678599975
1850,1,0.875,1,0.0002944764629169997
1851,1,1.0,1,0.00033654452904799967
1852,1,0.375,0,0.00012620419839299988
1853,0,0.75,0,0.00025240839678599975
1855,0,0.5,1,0.00016827226452399984
1856,0,0.375,0,0.00012620419839299988
1857,0,0.0,1,0.0
1858,1,0.875,0,0.0002944764629169997
1859,1,1.0,1,0.00033654452904799967
1860,1,1.0,0,0.00033654452904799967
1861,1,0.75,0,0.00025240839678599975
1862,1,1.0,1,0.00033654452904799967
1863,1,1.0,1,0.00033654452904799967
1864,1,1.0,1,0.00033654452904799967
1865,0,0.125,0,4.206806613099996e-05
1866,1,1.0,1,0.00033654452904799967
1867,1,1.0,1,0.00033654452904799967
1868,1,0.875,1,0.0002944764629169997
1869,1,1.0,1,0.00033654452904799967
1870,1,0.75,1,0.00025240839678599975
1871,1,0.375,1,0.00012620419839299988
1872,1,0.875,1,0.0002944764629169997
1873,1,0.875,1,0.0002944764629169997
1874,1,1.0,1,0.00033654452904799967
1875,1,1.0,1,0.00033654452904799967
1876,1,0.75,1,0.00025240839678599975
1877,1,1.0,1,0.00033654452904799967
1878,1,1.0,1,0.00033654452904799967
1879,1,1.0,1,0.00033654452904799967
1880,1,1.0,1,0.00033654452904799967
1881,1,1.0,1,0.00033654452904799967
1882,0,0.5,0,0.00016827226452399984
1883,1,0.75,1,0.00025240839678599975
1884,1,0.25,0,8.413613226199992e-05
1885,1,1.0,1,0.00033654452904799967
1886,1,1.0,0,0.00033654452904799967
1887,1,0.875,1,0.0002944764629169997
1888,1,1.0,1,0.00033654452904799967
1889,0,0.625,0,0.0002103403306549998
1891,1,0.875,1,0.0002944764629169997
1892,0,0.75,0,0.00025240839678599975
1893,1,0.75,0,0.00025240839678599975
1894,1,1.0,1,0.00033654452904799967
1895,1,0.875,1,0.0002944764629169997
1896,1,1.0,0,0.00033654452904799967
1897,1,1.0,1,0.00033654452904799967
1898,1,0.75,1,0.00025240839678599975
1899,0,0.25,0,8.413613226199992e-05
1900,1,1.0,1,0.00033654452904799967
1901,0,0.75,0,0.00025240839678599975
1902,0,0.625,0,0.0002103403306549998
1904,1,0.875,0,0.0002944764629169997
1905,1,0.625,0,0.0002103403306549998
1906,0,0.625,0,0.0002103403306549998
1907,1,1.0,1,0.00033654452904799967
1908,1,1.0,1,0.00033654452904799967
1909,1,0.625,0,0.0002103403306549998
1910,1,1.0,1,0.00033654452904799967
1912,1,0.875,1,0.0002944764629169997
1913,1,0.75,1,0.00025240839678599975
1914,1,1.0,1,0.00033654452904799967
1915,1,1.0,1,0.00033654452904799967
1917,1,0.5,0,0.00016827226452399984
1918,1,1.0,1,0.00033654452904799967
1919,1,0.875,1,0.0002944764629169997
1920,1,0.375,1,0.00012620419839299988
1921,1,1.0,1,0.00033654452904799967
1922,1,1.0,0,0.00033654452904799967
1925,1,0.75,0,0.00025240839678599975
1926,1,1.0,0,0.00033654452904799967
1927,0,0.375,1,0.00012620419839299988
1928,1,0.875,0,0.0002944764629169997
1929,1,1.0,1,0.00033654452904799967
1930,1,1.0,1,0.00033654452904799967
1931,1,0.625,1,0.0002103403306549998
1933,1,0.375,0,0.00012620419839299988
1934,1,1.0,1,0.00033654452904799967
1935,1,0.75,1,0.00025240839678599975
1936,1,1.0,1,0.00033654452904799967
1937,1,1.0,1,0.00033654452904799967
1938,1,1.0,1,0.00033654452904799967
1939,0,0.5,0,0.00016827226452399984
1940,0,0.0,1,0.0
1941,1,0.75,1,0.00025240839678599975
1942,1,0.875,1,0.0002944764629169997
1943,1,0.875,0,0.0002944764629169997
1944,1,0.875,1,0.0002944764629169997
1945,1,1.0,0,0.00033654452904799967
1946,1,1.0,1,0.00033654452904799967
1947,1,1.0,1,0.00033654452904799967
1948,1,1.0,0,0.00033654452904799967
1949,0,0.625,1,0.0002103403306549998
1950,1,0.875,1,0.0002944764629169997
1951,0,0.5,0,0.00016827226452399984
1952,1,0.5,1,0.00016827226452399984
1953,1,0.875,1,0.0002944764629169997
1954,1,0.875,1,0.0002944764629169997
1955,1,1.0,0,0.00033654452904799967
1956,1,0.875,0,0.0002944764629169997
1957,1,1.0,1,0.00033654452904799967
1958,1,0.5,0,0.00016827226452399984
1959,0,0.625,0,0.0002103403306549998
1960,1,1.0,1,0.00033654452904799967
1961,1,1.0,1,0.00033654452904799967
1962,1,0.875,0,0.0002944764629169997
1963,1,0.875,0,0.0002944764629169997
1964,1,0.875,1,0.0002944764629169997
1965,0,0.5,0,0.00016827226452399984
1966,1,0.5,0,0.00016827226452399984
1968,1,1.0,1,0.00033654452904799967
1969,1,1.0,1,0.00033654452904799967
1970,1,0.75,0,0.00025240839678599975
1971,1,0.5,1,0.00016827226452399984
1972,1,0.625,0,0.0002103403306549998
1973,0,0.75,0,0.00025240839678599975
1974,1,1.0,1,0.00033654452904799967
1975,1,0.875,1,0.0002944764629169997
1977,0,0.0,1,0.0
1978,1,1.0,1,0.00033654452904799967
1980,1,0.875,1,0.0002944764629169997
1981,1,1.0,1,0.00033654452904799967
1982,1,1.0,0,0.00033654452904799967
1984,1,1.0,1,0.00033654452904799967
1985,1,1.0,1,0.00033654452904799967
1986,1,1.0,1,0.00033654452904799967
1987,1,0.875,1,0.0002944764629169997
1988,1,0.875,1,0.0002944764629169997
1989,0,0.5,1,0.00016827226452399984
1990,1,1.0,1,0.00033654452904799967
1991,1,0.875,1,0.0002944764629169997
1992,1,0.875,1,0.0002944764629169997
1993,1,1.0,1,0.00033654452904799967
1994,1,0.75,1,0.00025240839678599975
1996,1,0.875,1,0.0002944764629169997
1998,0,0.625,0,0.0002103403306549998
2001,1,1.0,1,0.00033654452904799967
2002,1,0.625,0,0.0002103403306549998
2003,1,0.625,0,0.0002103403306549998
2004,0,0.75,0,0.00025240839678599975
2005,1,0.75,1,0.00025240839678599975
2006,1,1.0,1,0.00033654452904799967
2007,1,0.875,0,0.0002944764629169997
2008,1,0.75,1,0.00025240839678599975
2010,1,1.0,1,0.00033654452904799967
2011,1,0.75,1,0.00025240839678599975
2012,1,0.75,1,0.00025240839678599975
2013,0,0.75,0,0.00025240839678599975
2014,1,1.0,1,0.00033654452904799967
2015,1,1.0,0,0.00033654452904799967
2016,1,1.0,1,0.00033654452904799967
2017,0,0.5,0,0.00016827226452399984
2018,1,0.875,1,0.0002944764629169997
2019,1,0.875,0,0.0002944764629169997
2020,1,0.875,1,0.0002944764629169997
2021,0,0.5,0,0.00016827226452399984
2022,1,1.0,1,0.00033654452904799967
2023,1,0.625,0,0.0002103403306549998
2025,0,0.625,0,0.0002103403306549998
2026,0,0.5,1,0.00016827226452399984
2027,1,1.0,1,0.00033654452904799967
2028,1,0.875,1,0.0002944764629169997
2029,1,0.375,0,0.00012620419839299988
2030,1,0.625,1,0.0002103403306549998
2031,1,0.875,1,0.0002944764629169997
2032,1,0.75,0,0.00025240839678599975
2033,1,0.625,1,0.0002103403306549998
2034,1,0.625,1,0.0002103403306549998
2035,1,1.0,0,0.00033654452904799967
2036,1,1.0,1,0.00033654452904799967
2037,1,0.5,0,0.00016827226452399984
2038,1,0.375,0,0.00012620419839299988
2039,1,1.0,1,0.00033654452904799967
2040,0,0.625,0,0.0002103403306549998
2041,1,0.875,1,0.0002944764629169997
2042,0,0.75,1,0.00025240839678599975
2043,1,0.875,1,0.0002944764629169997
2044,0,0.625,0,0.0002103403306549998
2045,1,1.0,1,0.00033654452904799967
2046,1,0.75,1,0.00025240839678599975
2048,1,0.375,1,0.00012620419839299988
2049,0,0.5,0,0.00016827226452399984
2050,1,0.75,1,0.00025240839678599975
2052,1,1.0,1,0.00033654452904799967
2053,1,0.875,1,0.0002944764629169997
2054,1,1.0,1,0.00033654452904799967
2055,1,1.0,1,0.00033654452904799967
2056,1,1.0,1,0.00033654452904799967
2057,1,1.0,1,0.00033654452904799967
2058,1,0.875,1,0.0002944764629169997
2059,1,1.0,1,0.00033654452904799967
2060,1,1.0,1,0.00033654452904799967
2061,1,1.0,0,0.00033654452904799967
2062,1,1.0,1,0.00033654452904799967
2063,1,1.0,1,0.00033654452904799967
2064,1,0.875,1,0.0002944764629169997
2065,0,0.625,0,0.0002103403306549998
2066,1,0.75,0,0.00025240839678599975
2068,1,1.0,1,0.00033654452904799967
2069,1,0.875,0,0.0002944764629169997
2070,1,0.625,1,0.0002103403306549998
2071,1,1.0,1,0.00033654452904799967
2072,1,0.875,1,0.0002944764629169997
2073,1,0.5,0,0.00016827226452399984
2074,1,1.0,1,0.00033654452904799967
2075,1,1.0,1,0.00033654452904799967
2076,0,0.375,0,0.00012620419839299988
2078,1,0.875,1,0.0002944764629169997
2079,0,0.375,0,0.00012620419839299988
2080,1,1.0,1,0.00033654452904799967
2081,1,1.0,0,0.00033654452904799967
2082,1,0.875,0,0.0002944764629169997
2083,1,1.0,1,0.00033654452904799967
2084,1,0.875,1,0.0002944764629169997
2085,1,1.0,1,0.00033654452904799967
2086,1,1.0,1,0.00033654452904799967
2087,1,0.75,1,0.00025240839678599975
2088,1,1.0,0,0.00033654452904799967
2089,1,0.875,0,0.0002944764629169997
2090,1,0.75,1,0.00025240839678599975
2091,1,1.0,1,0.00033654452904799967
2092,1,0.5,0,0.00016827226452399984
2093,1,1.0,1,0.00033654452904799967
2094,1,1.0,0,0.00033654452904799967
2095,1,1.0,1,0.00033654452904799967
2096,1,1.0,1,0.00033654452904799967
2097,1,0.875,1,0.0002944764629169997
2098,0,0.625,0,0.0002103403306549998
2099,1,0.875,1,0.0002944764629169997
2100,1,0.5,1,0.00016827226452399984
2101,1,1.0,1,0.00033654452904799967
2102,0,0.75,0,0.00025240839678599975
2103,1,1.0,1,0.00033654452904799967
2104,0,0.375,0,0.00012620419839299988
2105,1,0.875,1,0.0002944764629169997
2106,1,0.5,0,0.00016827226452399984
2107,1,1.0,1,0.00033654452904799967
2108,1,1.0,1,0.00033654452904799967
2109,0,0.625,0,0.0002103403306549998
2110,0,0.625,0,0.0002103403306549998
2112,0,0.625,1,0.0002103403306549998
2113,1,0.25,0,8.413613226199992e-05
2114,1,1.0,1,0.00033654452904799967
2115,1,1.0,1,0.00033654452904799967
2116,1,1.0,1,0.00033654452904799967
2117,1,0.875,0,0.0002944764629169997
2118,1,0.75,1,0.00025240839678599975
2119,1,0.75,0,0.00025240839678599975
2120,1,0.375,0,0.00012620419839299988
2121,1,0.875,1,0.0002944764629169997
2122,1,1.0,1,0.00033654452904799967
2123,1,0.875,0,0.0002944764629169997
2125,1,1.0,1,0.00033654452904799967
2127,0,0.25,1,8.413613226199992e-05
2128,1,0.875,1,0.0002944764629169997
2129,1,0.625,1,0.0002103403306549998
2130,1,1.0,1,0.00033654452904799967
2131,1,1.0,1,0.00033654452904799967
2132,1,1.0,1,0.00033654452904799967
2133,1,0.75,1,0.00025240839678599975
2134,1,1.0,0,0.00033654452904799967
2135,1,1.0,1,0.00033654452904799967
2136,1,0.875,1,0.0002944764629169997
2137,1,0.625,0,0.0002103403306549998
2138,0,0.25,1,8.413613226199992e-05
2139,1,1.0,1,0.00033654452904799967
2140,1,0.875,0,0.0002944764629169997
2141,1,1.0,0,0.00033654452904799967
2142,1,0.75,1,0.00025240839678599975
2143,1,0.875,1,0.0002944764629169997
2144,1,0.875,1,0.0002944764629169997
2145,1,1.0,1,0.00033654452904799967
2146,1,0.5,1,0.00016827226452399984
2147,1,0.875,1,0.0002944764629169997
2148,1,0.875,1,0.0002944764629169997
2149,1,0.75,1,0.00025240839678599975
2150,1,1.0,1,0.00033654452904799967
2151,1,1.0,1,0.00033654452904799967
2152,0,0.625,0,0.0002103403306549998
2153,1,0.75,1,0.00025240839678599975
2154,1,0.75,1,0.00025240839678599975
2155,1,0.5,0,0.00016827226452399984
2156,1,0.875,1,0.0002944764629169997
2157,1,0.875,0,0.0002944764629169997
2158,1,1.0,1,0.00033654452904799967
2159,1,1.0,1,0.00033654452904799967
2160,1,0.5,0,0.00016827226452399984
2161,1,1.0,1,0.00033654452904799967
2162,1,0.375,0,0.00012620419839299988
2164,1,1.0,1,0.00033654452904799967
2166,1,0.75,1,0.00025240839678599975
2167,1,0.625,1,0.0002103403306549998
2168,0,0.125,1,4.206806613099996e-05
2169,1,1.0,1,0.00033654452904799967
2170,1,0.5,0,0.00016827226452399984
2171,1,0.875,1,0.0002944764629169997
2172,1,1.0,0,0.00033654452904799967
2173,1,1.0,1,0.00033654452904799967
2174,1,0.75,1,0.00025240839678599975
2175,1,1.0,1,0.00033654452904799967
2176,0,0.25,1,8.413613226199992e-05
2177,0,0.75,1,0.00025240839678599975
2178,1,1.0,1,0.00033654452904799967
2179,0,0.75,0,0.00025240839678599975
2180,1,1.0,1,0.00033654452904799967
2182,1,0.75,1,0.00025240839678599975
2183,1,1.0,0,0.00033654452904799967
2184,1,1.0,1,0.00033654452904799967
2185,1,0.875,1,0.0002944764629169997
2186,1,0.75,0,0.00025240839678599975
2187,1,1.0,1,0.00033654452904799967
2188,1,0.75,0,0.00025240839678599975
2189,1,0.625,1,0.0002103403306549998
2190,0,0.5,0,0.00016827226452399984
2191,1,0.75,1,0.00025240839678599975
2192,0,0.5,0,0.00016827226452399984
2193,1,0.75,1,0.00025240839678599975
2194,1,0.625,0,0.0002103403306549998
2195,1,1.0,1,0.00033654452904799967
2197,1,0.75,0,0.00025240839678599975
2198,1,0.875,1,0.0002944764629169997
2199,1,0.875,1,0.0002944764629169997
2200,1,0.875,1,0.0002944764629169997
2201,1,0.75,1,0.00025240839678599975
2202,1,1.0,1,0.00033654452904799967
2203,0,0.625,1,0.0002103403306549998
2204,1,1.0,1,0.00033654452904799967
2206,1,0.875,1,0.0002944764629169997
2207,0,0.375,0,0.00012620419839299988
2208,1,0.875,1,0.0002944764629169997
2209,0,0.75,0,0.00025240839678599975
2210,1,1.0,1,0.00033654452904799967
2211,1,0.875,0,0.0002944764629169997
2212,1,1.0,1,0.00033654452904799967
2213,0,0.625,1,0.0002103403306549998
2214,1,1.0,1,0.00033654452904799967
2215,1,0.875,1,0.0002944764629169997
2216,0,0.75,0,0.00025240839678599975
2217,1,1.0,1,0.00033654452904799967
2218,1,1.0,1,0.00033654452904799967
2219,1,1.0,1,0.00033654452904799967
2220,1,0.875,0,0.0002944764629169997
2221,1,1.0,1,0.00033654452904799967
2222,1,1.0,1,0.00033654452904799967
2224,0,0.625,1,0.0002103403306549998
2225,0,0.5,1,0.00016827226452399984
2226,1,0.625,1,0.0002103403306549998
2227,0,0.5,1,0.00016827226452399984
2228,1,1.0,0,0.00033654452904799967
2229,1,1.0,1,0.00033654452904799967
2230,1,0.75,1,0.00025240839678599975
2232,0,0.5,0,0.00016827226452399984
2233,1,0.875,1,0.0002944764629169997
2234,1,1.0,1,0.00033654452904799967
2235,0,0.75,0,0.00025240839678599975
2236,0,0.75,0,0.00025240839678599975
2237,1,1.0,1,0.00033654452904799967
2238,1,0.875,1,0.0002944764629169997
2239,1,1.0,1,0.00033654452904799967
2240,1,0.875,1,0.0002944764629169997
2241,1,0.25,0,8.413613226199992e-05
2242,1,0.875,1,0.0002944764629169997
2244,1,0.75,0,0.00025240839678599975
2245,1,1.0,1,0.00033654452904799967
2246,0,0.75,0,0.00025240839678599975
2248,1,1.0,1,0.00033654452904799967
2251,1,1.0,0,0.00033654452904799967
2252,1,1.0,1,0.00033654452904799967
2253,1,0.5,0,0.00016827226452399984
2254,1,1.0,0,0.00033654452904799967
2255,1,1.0,1,0.00033654452904799967
2256,0,0.75,0,0.00025240839678599975
2257,1,0.875,1,0.0002944764629169997
2258,1,1.0,1,0.00033654452904799967
2259,1,1.0,1,0.00033654452904799967
